pid,category,brand,color,quality,price
2775,Camera,Nikon,black,0.8,375
2776,Camera,Nikon,black,0.65,225
2777,Camera,Canon,black,0.75,275
2778,Camera,Panasonic,black,0.85,425
2779,Camera,Panasonic,black,0.85,425
2780,Camera,Panasonic,black,0.75,425
2781,Camera,Sony,black,0.75,425
2782,Camera,Sony,black,0.6,375
2783,Camera,Nikon,black,0.65,325
2784,Camera,Sony,black,0.6,325
2785,Camera,Sony,black,0.85,475
2786,Camera,Canon,black,0.7,325
2787,Camera,Nikon,black,0.95,475
2788,Camera,Panasonic,black,0.95,425
2789,Camera,Sony,black,0.95,525
2790,Camera,Panasonic,black,0.9,375
2791,Camera,Sony,black,0.7,375
2792,Camera,Sony,black,0.65,375
2793,Camera,Canon,black,0.9,475
2794,Camera,Panasonic,black,0.7,275
2795,Camera,Sony,black,0.7,325
2796,Camera,Nikon,black,0.95,325
2797,Camera,Panasonic,black,0.9,275
2798,Camera,Nikon,black,0.6,325
2799,Camera,Nikon,black,0.75,225
2800,Camera,Canon,black,0.6,275
2801,Camera,Canon,black,0.6,225
2802,Camera,Panasonic,black,0.9,275
2803,Camera,Panasonic,black,0.8,325
2804,Camera,Canon,black,0.65,375
2805,Camera,Canon,black,0.6,375
2806,Camera,Canon,black,0.7,325
2807,Camera,Panasonic,black,0.8,325
2808,Camera,Nikon,black,0.6,275
2809,Camera,Nikon,black,0.75,325
2810,Camera,Sony,black,0.75,325
2811,Camera,Canon,black,0.8,375
2812,Camera,Panasonic,black,0.7,275
2813,Camera,Panasonic,black,0.7,375
2814,Camera,Sony,black,0.75,375
2815,Camera,Panasonic,black,0.8,325
2816,Camera,Sony,black,0.75,275
2817,Camera,Panasonic,black,0.65,225
2818,Camera,Sony,black,0.7,225
2819,Camera,Nikon,black,0.75,325
2820,Camera,Sony,black,0.75,425
2821,Camera,Nikon,black,0.9,475
2822,Camera,Canon,black,0.8,425
2823,Camera,Nikon,black,0.6,225
2824,Camera,Sony,black,0.8,375
2825,Camera,Nikon,black,0.75,375
2826,Camera,Panasonic,black,0.7,225
2827,Camera,Sony,black,0.9,325
2828,Camera,Canon,black,0.9,525
2829,Camera,Canon,black,0.7,275
2830,Camera,Canon,black,0.75,425
2831,Camera,Panasonic,black,0.95,375
2832,Camera,Sony,black,0.6,225
2833,Camera,Sony,black,0.9,425
2834,Camera,Nikon,black,0.9,475
2835,Camera,Canon,black,0.9,275
2836,Camera,Nikon,black,0.9,425
2837,Camera,Panasonic,black,0.7,375
2838,Camera,Panasonic,black,0.95,475
2839,Camera,Panasonic,black,0.75,275
2840,Camera,Panasonic,black,0.9,525
2841,Camera,Sony,black,0.7,275
2842,Camera,Panasonic,black,0.65,225
2843,Camera,Sony,black,0.65,275
2844,Camera,Nikon,black,0.6,275
2845,Camera,Canon,black,0.8,425
2846,Camera,Nikon,black,0.65,275
2847,Camera,Canon,black,0.7,275
2848,Camera,Panasonic,black,0.75,425
2849,Camera,Panasonic,black,0.6,225
2850,Camera,Panasonic,black,0.6,275
2851,Camera,Panasonic,black,0.65,325
2852,Camera,Canon,black,0.75,425
2853,Camera,Nikon,black,0.65,325
2854,Camera,Nikon,black,0.65,225
2855,Camera,Panasonic,black,0.6,275
2856,Camera,Nikon,black,0.9,375
2857,Camera,Panasonic,black,0.9,525
2858,Camera,Nikon,black,0.75,375
2859,Camera,Nikon,black,0.8,275
2860,Camera,Panasonic,black,0.7,275
2861,Camera,Sony,black,0.9,325
2862,Camera,Nikon,black,0.6,375
2863,Camera,Sony,black,0.8,275
2864,Camera,Panasonic,black,0.75,425
2865,Camera,Panasonic,black,0.95,525
2866,Camera,Sony,black,0.75,375
2867,Camera,Sony,black,0.65,225
2868,Camera,Sony,black,0.6,175
2869,Camera,Sony,black,0.65,325
2870,Camera,Nikon,black,0.85,425
2871,Camera,Canon,black,0.75,275
2872,Camera,Nikon,black,0.7,275
2873,Camera,Canon,black,0.85,475
2874,Camera,Nikon,black,0.8,425
2875,Camera,Nikon,black,0.85,275
2876,Camera,Sony,black,0.95,275
2877,Camera,Nikon,black,0.85,475
2878,Camera,Nikon,black,0.95,525
2879,Camera,Panasonic,black,0.75,425
2880,Camera,Sony,black,0.85,275
2881,Camera,Nikon,black,0.75,425
2882,Camera,Canon,black,0.6,225
2883,Camera,Nikon,black,0.9,325
2884,Camera,Canon,black,0.7,225
2885,Camera,Panasonic,black,0.8,275
2886,Camera,Panasonic,black,0.95,525
2887,Camera,Panasonic,black,0.8,375
2888,Camera,Canon,black,0.8,275
2889,Camera,Sony,black,0.65,375
2890,Camera,Panasonic,black,0.6,225
2891,Camera,Sony,black,0.75,425
2892,Camera,Nikon,black,0.8,475
2893,Camera,Nikon,black,0.9,325
2894,Camera,Canon,black,0.85,275
2895,Camera,Panasonic,black,0.65,225
2896,Camera,Sony,black,0.75,375
2897,Camera,Canon,black,0.6,325
2898,Camera,Canon,black,0.6,275
2899,Camera,Nikon,black,0.75,275
2900,Camera,Canon,black,0.8,475
2901,Camera,Panasonic,black,0.8,325
2902,Camera,Sony,black,0.85,475
2903,Camera,Sony,black,0.95,425
2904,Camera,Canon,black,0.8,375
2905,Camera,Panasonic,black,0.95,475
2906,Camera,Sony,black,0.7,275
2907,Camera,Sony,black,0.8,475
2908,Camera,Canon,black,0.65,275
2909,Camera,Nikon,black,0.7,375
2910,Camera,Panasonic,black,0.7,375
2911,Camera,Panasonic,black,0.65,325
2912,Camera,Panasonic,black,0.6,375
2913,Camera,Nikon,black,0.75,225
2914,Camera,Canon,black,0.95,375
2915,Camera,Canon,black,0.6,225
2916,Camera,Panasonic,black,0.85,325
2917,Camera,Canon,black,0.8,375
2918,Camera,Panasonic,black,0.65,275
2919,Camera,Nikon,black,0.6,225
2920,Camera,Canon,black,0.7,375
2921,Camera,Canon,black,0.65,175
2922,Camera,Canon,black,0.65,275
2923,Camera,Panasonic,black,0.75,425
2924,Camera,Sony,black,0.9,425
2925,Camera,Panasonic,black,0.6,225
2926,Camera,Panasonic,black,0.6,375
2927,Camera,Nikon,black,0.95,325
2928,Camera,Panasonic,black,0.7,375
2929,Camera,Sony,black,0.95,525
2930,Camera,Canon,black,0.8,425
2931,Camera,Panasonic,black,0.9,325
2932,Camera,Nikon,black,0.75,275
2933,Camera,Sony,black,0.8,275
2934,Camera,Panasonic,black,0.9,375
2935,Camera,Canon,black,0.75,375
2936,Camera,Canon,black,0.85,425
2937,Camera,Sony,black,0.9,275
2938,Camera,Panasonic,black,0.8,425
2939,Camera,Canon,black,0.75,375
2940,Camera,Panasonic,black,0.95,375
2941,Camera,Sony,black,0.9,375
2942,Camera,Canon,black,0.65,325
2943,Camera,Canon,black,0.75,375
2944,Camera,Canon,black,0.75,275
2945,Camera,Canon,black,0.6,275
2946,Camera,Sony,black,0.85,275
2947,Camera,Sony,black,0.8,475
2948,Camera,Nikon,black,0.85,375
2949,Camera,Nikon,black,0.85,475
2950,Camera,Nikon,black,0.7,325
2951,Camera,Sony,black,0.65,325
2952,Camera,Panasonic,black,0.9,325
2953,Camera,Panasonic,black,0.85,475
2954,Camera,Sony,black,0.8,325
2955,Camera,Sony,black,0.75,325
2956,Camera,Sony,black,0.8,375
2957,Camera,Nikon,black,0.8,425
2958,Camera,Sony,black,0.9,325
2959,Camera,Nikon,black,0.6,225
2960,Camera,Nikon,black,0.65,375
2961,Camera,Canon,black,0.9,325
2962,Camera,Sony,black,0.8,325
2963,Camera,Sony,black,0.9,325
2964,Camera,Nikon,black,0.7,325
2965,Camera,Nikon,black,0.65,375
2966,Camera,Panasonic,black,0.95,325
2967,Camera,Panasonic,black,0.85,475
2968,Camera,Canon,black,0.85,275
2969,Camera,Nikon,black,0.95,475
2970,Camera,Canon,black,0.9,475
2971,Camera,Canon,black,0.65,325
2972,Camera,Panasonic,black,0.95,525
2973,Camera,Panasonic,black,0.9,275
2974,Camera,Nikon,black,0.75,375
2975,Camera,Nikon,black,0.6,225
2976,Camera,Panasonic,black,0.85,425
2977,Camera,Canon,black,0.8,375
2978,Camera,Sony,black,0.75,275
2979,Camera,Nikon,black,0.9,525
2980,Camera,Sony,black,0.85,375
2981,Camera,Nikon,black,0.9,375
2982,Camera,Panasonic,black,0.8,475
2983,Camera,Panasonic,black,0.95,375
2984,Camera,Sony,black,0.65,325
2985,Camera,Sony,black,0.7,325
2986,Camera,Canon,black,0.6,275
2987,Camera,Sony,black,0.6,225
2988,Camera,Canon,black,0.95,375
2989,Camera,Panasonic,black,0.7,275
2990,Camera,Canon,black,0.65,225
